date,facility,component_type,component_id,energy_consumption,efficiency_score,utilization,temperature
2025-01-03,Data Center A,Server,SRV9,133.8,74.5,88.0,26.1
2025-01-03,Data Center A,Server,SRV10,135.98,76.0,78.4,25.0
2025-01-03,Data Center A,Server,SRV11,125.07,80.4,33.9,25.1
2025-01-03,Data Center A,Server,SRV12,185.6,65.6,60.9,23.1
2025-01-03,Data Center A,Server,SRV13,122.49,69.7,14.1,26.9
2025-01-03,Data Center A,Server,SRV14,182.82,78.7,12.9,22.1
2025-01-03,Data Center A,Server,SRV15,147.02,80.8,80.7,21.2
2025-01-03,Data Center A,Server,SRV16,150.69,76.3,80.5,25.9
2025-01-03,Data Center A,Storage,ST1,87.28,85.0,46.6,22.0
2025-01-03,Data Center A,Storage,ST2,61.56,84.4,47.7,24.7
2025-01-03,Data Center A,Storage,ST3,105.39,86.6,69.7,24.2
2025-01-03,Data Center A,Storage,ST4,64.47,78.7,65.4,16.8
2025-01-03,Data Center A,Storage,ST5,86.44,82.8,53.0,22.1
2025-01-03,Data Center A,Storage,ST6,87.34,77.8,13.9,17.4
2025-01-03,Data Center A,Cooling,C1,204.18,61.5,38.2,19.8
2025-01-03,Data Center A,Cooling,C2,215.51,60.5,53.9,22.0
2025-01-03,Data Center A,Cooling,C3,208.11,61.2,58.6,18.4
2025-01-03,Data Center A,Cooling,C4,222.0,61.1,62.5,23.4
2025-01-03,Data Center B,Router,R1,89.94,74.0,84.3,29.7
2025-01-03,Data Center B,Router,R2,93.61,76.0,43.5,22.0
2025-01-03,Data Center B,Router,R3,68.92,70.1,70.7,19.3
2025-01-03,Data Center B,Router,R4,107.15,78.7,68.4,22.2
2025-01-03,Data Center B,Router,R5,90.66,73.5,41.4,23.4
2025-01-03,Data Center B,Router,R6,80.48,80.6,66.8,23.5
2025-01-03,Data Center B,Router,R7,79.01,85.1,10.9,26.1
2025-01-03,Data Center B,Router,R8,97.77,79.9,20.2,25.9
2025-01-03,Data Center B,Switch,S1,79.63,82.5,35.1,32.0
2025-01-03,Data Center B,Switch,S2,46.37,82.8,39.2,20.9
2025-01-03,Data Center B,Switch,S3,56.43,88.4,68.9,29.5
2025-01-03,Data Center B,Switch,S4,44.42,87.0,47.9,22.0
2025-01-03,Data Center B,Switch,S5,53.97,84.4,87.9,18.5
2025-01-03,Data Center B,Switch,S6,44.81,88.5,70.0,19.0
2025-01-03,Data Center B,Switch,S7,42.61,89.4,46.6,21.1
2025-01-03,Data Center B,Switch,S8,46.78,88.6,39.0,28.2
2025-01-03,Data Center B,Switch,S9,48.88,78.4,67.6,19.1
2025-01-03,Data Center B,Switch,S10,59.56,81.9,68.5,24.8
2025-01-03,Data Center B,Server,SRV1,132.44,69.3,53.0,23.7
2025-01-03,Data Center B,Server,SRV2,141.55,74.6,23.6,22.9
2025-01-03,Data Center B,Server,SRV3,97.28,73.2,19.9,23.7
2025-01-03,Data Center B,Server,SRV4,137.94,80.9,93.6,25.1
2025-01-03,Data Center B,Server,SRV5,102.56,67.6,56.0,24.5
2025-01-03,Data Center B,Server,SRV6,109.75,78.2,47.4,25.5
2025-01-03,Data Center B,Server,SRV7,112.09,70.6,14.9,20.2
2025-01-03,Data Center B,Server,SRV8,116.06,65.1,59.3,26.2
2025-01-03,Data Center B,Server,SRV9,129.92,69.5,51.6,24.9
2025-01-03,Data Center B,Server,SRV10,151.36,68.9,43.6,25.5
2025-01-03,Data Center B,Server,SRV11,132.76,72.2,29.4,24.8
2025-01-03,Data Center B,Server,SRV12,168.75,76.5,20.6,22.8
2025-01-03,Data Center B,Server,SRV13,120.05,79.4,90.2,23.6
2025-01-03,Data Center B,Server,SRV14,109.91,80.6,60.0,23.8
2025-01-03,Data Center B,Server,SRV15,104.4,70.8,74.8,24.7
2025-01-03,Data Center B,Server,SRV16,84.96,80.3,93.4,24.7
2025-01-03,Data Center B,Storage,ST1,91.73,78.3,58.7,27.5
2025-01-03,Data Center B,Storage,ST2,75.41,83.0,63.3,15.2
2025-01-03,Data Center B,Storage,ST3,100.63,78.8,68.9,22.8
2025-01-03,Data Center B,Storage,ST4,69.08,76.9,27.9,26.6
2025-01-03,Data Center B,Storage,ST5,160.11,84.3,80.9,22.1
2025-01-03,Data Center B,Storage,ST6,82.84,83.5,75.1,27.5
2025-01-03,Data Center B,Cooling,C1,210.59,70.4,51.4,23.5
2025-01-03,Data Center B,Cooling,C2,177.69,64.0,19.4,22.4
2025-01-03,Data Center B,Cooling,C3,143.22,66.1,52.6,26.0
2025-01-03,Data Center B,Cooling,C4,228.18,64.2,35.1,21.9
2025-01-03,Edge Location C,Router,R1,60.78,73.3,89.0,26.5
2025-01-03,Edge Location C,Router,R2,66.7,70.3,64.4,23.6
2025-01-03,Edge Location C,Router,R3,69.32,79.4,65.1,14.9
2025-01-03,Edge Location C,Router,R4,70.6,74.8,68.0,24.6
2025-01-03,Edge Location C,Router,R5,77.02,73.1,78.3,27.2
2025-01-03,Edge Location C,Router,R6,97.14,74.3,52.2,26.7
2025-01-03,Edge Location C,Router,R7,61.54,76.0,14.6,21.5
2025-01-03,Edge Location C,Router,R8,161.4,76.4,81.3,24.5
2025-01-03,Edge Location C,Switch,S1,31.69,87.6,40.6,26.2
2025-01-03,Edge Location C,Switch,S2,33.71,83.3,46.9,24.6
2025-01-03,Edge Location C,Switch,S3,35.14,85.8,17.6,23.8
2025-01-03,Edge Location C,Switch,S4,47.18,89.1,10.4,26.8
2025-01-03,Edge Location C,Switch,S5,39.22,77.9,92.1,20.8
2025-01-03,Edge Location C,Switch,S6,42.15,85.1,14.1,27.6
2025-01-03,Edge Location C,Switch,S7,38.6,81.4,46.8,19.7
2025-01-03,Edge Location C,Switch,S8,35.23,79.5,75.2,23.6
2025-01-03,Edge Location C,Switch,S9,43.11,80.4,28.0,22.9
2025-01-03,Edge Location C,Switch,S10,47.85,85.4,61.7,20.8
2025-01-03,Edge Location C,Server,SRV1,86.2,72.9,72.8,27.2
2025-01-03,Edge Location C,Server,SRV2,77.08,70.5,85.7,25.9
2025-01-03,Edge Location C,Server,SRV3,84.21,67.9,19.5,18.8
2025-01-03,Edge Location C,Server,SRV4,98.72,73.9,51.9,21.0
2025-01-03,Edge Location C,Server,SRV5,108.32,63.0,10.8,25.6
2025-01-03,Edge Location C,Server,SRV6,96.38,69.1,75.8,27.3
2025-01-03,Edge Location C,Server,SRV7,98.75,82.7,20.7,23.3
2025-01-03,Edge Location C,Server,SRV8,99.79,75.5,39.6,28.6
2025-01-03,Edge Location C,Server,SRV9,111.37,68.2,82.0,26.0
2025-01-03,Edge Location C,Server,SRV10,106.84,67.0,15.6,21.5
2025-01-03,Edge Location C,Server,SRV11,86.18,71.0,73.5,21.9
2025-01-03,Edge Location C,Server,SRV12,96.39,75.1,91.8,24.7
2025-01-03,Edge Location C,Server,SRV13,94.0,71.7,26.6,25.0
2025-01-03,Edge Location C,Server,SRV14,82.53,69.4,78.9,24.7
2025-01-03,Edge Location C,Server,SRV15,78.11,82.9,32.1,25.9
2025-01-03,Edge Location C,Server,SRV16,93.55,79.9,70.2,23.8
2025-01-03,Edge Location C,Storage,ST1,47.34,79.2,55.0,24.0
2025-01-03,Edge Location C,Storage,ST2,42.78,79.0,78.6,22.9
2025-01-03,Edge Location C,Storage,ST3,75.14,70.5,13.7,23.4
2025-01-03,Edge Location C,Storage,ST4,46.12,77.9,91.7,25.8
2025-01-03,Edge Location C,Storage,ST5,56.99,81.7,47.1,21.9
2025-01-03,Edge Location C,Storage,ST6,57.91,82.1,74.4,24.1
2025-01-03,Edge Location C,Cooling,C1,143.63,58.8,31.0,28.2
2025-01-03,Edge Location C,Cooling,C2,171.13,72.4,52.4,25.1
2025-01-03,Edge Location C,Cooling,C3,158.98,64.0,63.9,21.9
2025-01-03,Edge Location C,Cooling,C4,121.83,62.6,46.4,24.8
2025-01-03,Edge Location D,Router,R1,59.94,75.6,20.1,21.7
2025-01-03,Edge Location D,Router,R2,45.99,74.8,43.4,28.0
2025-01-03,Edge Location D,Router,R3,62.35,78.8,59.1,27.6
2025-01-03,Edge Location D,Router,R4,54.77,68.1,65.8,26.7
2025-01-03,Edge Location D,Router,R5,53.71,75.0,18.7,19.4
2025-01-03,Edge Location D,Router,R6,60.41,76.0,90.8,26.1
2025-01-03,Edge Location D,Router,R7,46.23,87.9,53.9,21.6
2025-01-03,Edge Location D,Router,R8,68.75,77.1,76.3,26.8
2025-01-03,Edge Location D,Switch,S1,30.1,64.6,60.2,22.3
2025-01-03,Edge Location D,Switch,S2,26.93,69.0,78.9,24.6
2025-01-03,Edge Location D,Switch,S3,29.54,86.8,75.5,21.1
2025-01-03,Edge Location D,Switch,S4,33.84,73.1,46.1,25.0
2025-01-03,Edge Location D,Switch,S5,35.12,69.2,92.7,21.8
2025-01-03,Edge Location D,Switch,S6,26.94,85.4,73.1,20.6
2025-01-03,Edge Location D,Switch,S7,30.62,87.7,37.7,26.6
2025-01-03,Edge Location D,Switch,S8,34.59,85.9,78.6,23.2
2025-01-03,Edge Location D,Switch,S9,38.79,73.4,16.7,29.4
2025-01-03,Edge Location D,Switch,S10,33.65,84.1,90.9,28.2
2025-01-03,Edge Location D,Server,SRV1,64.65,79.0,74.5,24.1
2025-01-03,Edge Location D,Server,SRV2,72.7,78.0,80.3,23.5
2025-01-03,Edge Location D,Server,SRV3,98.64,80.0,88.3,27.3
2025-01-03,Edge Location D,Server,SRV4,96.63,79.2,26.6,22.1
2025-01-03,Edge Location D,Server,SRV5,68.33,68.9,82.8,27.2
2025-01-03,Edge Location D,Server,SRV6,96.8,75.0,42.3,26.0
2025-01-03,Edge Location D,Server,SRV7,90.65,72.3,42.7,23.8
2025-01-03,Edge Location D,Server,SRV8,90.66,79.5,56.4,25.7
2025-01-03,Edge Location D,Server,SRV9,108.03,75.2,25.2,24.7
2025-01-03,Edge Location D,Server,SRV10,102.52,72.6,34.7,21.4
2025-01-03,Edge Location D,Server,SRV11,89.66,79.0,31.3,27.3
2025-01-03,Edge Location D,Server,SRV12,109.5,73.2,56.7,24.4
2025-01-03,Edge Location D,Server,SRV13,72.11,69.5,62.8,27.7
2025-01-03,Edge Location D,Server,SRV14,73.81,72.3,68.3,18.9
2025-01-03,Edge Location D,Server,SRV15,79.36,74.2,90.3,28.2
2025-01-03,Edge Location D,Server,SRV16,99.46,73.2,73.8,20.0
2025-01-03,Edge Location D,Storage,ST1,47.32,77.4,46.7,20.0
2025-01-03,Edge Location D,Storage,ST2,50.08,78.8,72.7,21.2
2025-01-03,Edge Location D,Storage,ST3,44.73,88.5,43.8,21.5
2025-01-03,Edge Location D,Storage,ST4,44.58,75.4,65.8,21.0
2025-01-03,Edge Location D,Storage,ST5,50.16,82.0,16.4,23.7
2025-01-03,Edge Location D,Storage,ST6,50.88,88.4,65.1,28.0
2025-01-03,Edge Location D,Cooling,C1,150.02,70.1,36.6,26.0
2025-01-03,Edge Location D,Cooling,C2,97.96,67.8,27.2,25.0
2025-01-03,Edge Location D,Cooling,C3,159.08,68.6,44.7,24.1
2025-01-03,Edge Location D,Cooling,C4,122.42,67.9,43.9,23.8
2025-01-04,Data Center A,Router,R1,77.94,80.1,93.0,21.4
2025-01-04,Data Center A,Router,R2,80.97,77.3,32.0,26.5
2025-01-04,Data Center A,Router,R3,216.34,75.5,62.1,20.1
2025-01-04,Data Center A,Router,R4,91.28,79.8,11.2,25.7
2025-01-04,Data Center A,Router,R5,73.0,74.5,31.0,23.8
2025-01-04,Data Center A,Router,R6,73.84,86.1,16.9,27.0
2025-01-04,Data Center A,Router,R7,88.92,80.4,56.3,25.4
2025-01-04,Data Center A,Router,R8,67.37,78.8,15.8,29.1
2025-01-04,Data Center A,Switch,S1,48.28,81.0,55.8,21.6
2025-01-04,Data Center A,Switch,S2,34.72,87.5,48.6,25.9
2025-01-04,Data Center A,Switch,S3,35.0,85.5,46.3,30.0
2025-01-04,Data Center A,Switch,S4,38.76,79.6,11.9,18.7
2025-01-04,Data Center A,Switch,S5,43.96,72.4,51.7,22.5
2025-01-04,Data Center A,Switch,S6,53.28,78.5,23.6,22.5
2025-01-04,Data Center A,Switch,S7,48.99,83.7,68.2,23.0
2025-01-04,Data Center A,Switch,S8,39.77,82.5,55.5,19.0
2025-01-04,Data Center A,Switch,S9,34.92,75.4,77.1,25.6
2025-01-04,Data Center A,Switch,S10,42.12,76.3,53.0,19.9
2025-01-04,Data Center A,Server,SRV1,112.76,70.7,52.8,25.1
2025-01-04,Data Center A,Server,SRV2,111.29,75.9,73.6,24.5
2025-01-04,Data Center A,Server,SRV3,152.81,69.3,67.3,25.7
2025-01-04,Data Center A,Server,SRV4,100.69,75.6,23.7,29.2
2025-01-04,Data Center A,Server,SRV5,104.35,68.7,28.9,31.3
2025-01-04,Data Center A,Server,SRV6,124.37,74.3,29.9,22.2
2025-01-04,Data Center A,Server,SRV7,134.68,85.4,46.5,29.6
2025-01-04,Data Center A,Server,SRV8,123.61,75.0,45.0,20.1
2025-01-04,Data Center A,Server,SRV9,122.53,79.6,19.8,21.2
2025-01-04,Data Center A,Server,SRV10,121.26,77.2,27.5,21.6
2025-01-04,Data Center A,Server,SRV11,131.82,73.8,53.2,23.1
2025-01-04,Data Center A,Server,SRV12,115.91,74.8,57.7,21.7
2025-01-04,Data Center A,Server,SRV13,142.43,80.0,10.8,24.8
2025-01-04,Data Center A,Server,SRV14,147.59,76.8,51.2,25.0
2025-01-04,Data Center A,Server,SRV15,135.99,71.9,25.6,21.6
2025-01-04,Data Center A,Server,SRV16,115.67,73.6,56.0,26.8
2025-01-04,Data Center A,Storage,ST1,61.93,81.1,78.3,18.4
2025-01-04,Data Center A,Storage,ST2,74.46,73.7,15.8,19.6
2025-01-04,Data Center A,Storage,ST3,61.94,69.0,65.8,26.0
2025-01-04,Data Center A,Storage,ST4,56.5,81.3,15.6,28.5
2025-01-04,Data Center A,Storage,ST5,72.8,87.3,73.9,24.3
2025-01-04,Data Center A,Storage,ST6,82.54,85.4,73.1,28.6
2025-01-04,Data Center A,Cooling,C1,163.54,62.6,73.7,24.6
2025-01-04,Data Center A,Cooling,C2,183.36,68.9,59.2,24.9
2025-01-04,Data Center A,Cooling,C3,148.05,67.0,70.9,21.5
2025-01-04,Data Center A,Cooling,C4,158.04,61.2,46.1,21.9
2025-01-04,Data Center B,Router,R1,76.01,82.5,16.5,21.3
2025-01-04,Data Center B,Router,R2,93.11,83.5,33.1,25.8
2025-01-04,Data Center B,Router,R3,63.41,82.5,64.1,20.5
2025-01-04,Data Center B,Router,R4,65.65,72.9,60.6,26.1
2025-01-04,Data Center B,Router,R5,85.48,71.8,76.1,21.9
2025-01-04,Data Center B,Router,R6,82.45,73.3,46.7,28.3
2025-01-04,Data Center B,Router,R7,79.81,70.2,66.7,26.0
2025-01-04,Data Center B,Router,R8,72.39,81.4,94.7,23.1
2025-01-04,Data Center B,Switch,S1,42.16,83.6,59.0,26.3
2025-01-04,Data Center B,Switch,S2,43.83,81.5,21.1,22.5
2025-01-04,Data Center B,Switch,S3,39.91,81.3,58.1,27.2
2025-01-04,Data Center B,Switch,S4,32.24,88.7,13.3,25.9
2025-01-04,Data Center B,Switch,S5,42.47,87.5,63.1,24.7
2025-01-04,Data Center B,Switch,S6,46.44,90.8,43.1,22.5
2025-01-04,Data Center B,Switch,S7,43.15,75.0,89.0,25.1
2025-01-04,Data Center B,Switch,S8,27.5,87.6,70.8,25.6
2025-01-04,Data Center B,Switch,S9,36.58,82.6,67.4,20.8
2025-01-04,Data Center B,Switch,S10,49.07,82.0,68.7,20.2
2025-01-04,Data Center B,Server,SRV1,123.3,81.7,23.3,27.7
2025-01-04,Data Center B,Server,SRV2,134.11,73.0,66.8,29.5
2025-01-04,Data Center B,Server,SRV3,231.72,76.7,61.8,26.5
2025-01-04,Data Center B,Server,SRV4,115.08,75.2,51.5,25.7
2025-01-04,Data Center B,Server,SRV5,89.34,73.4,33.5,24.5
2025-01-04,Data Center B,Server,SRV6,119.34,72.7,12.7,23.5
2025-01-04,Data Center B,Server,SRV7,94.09,74.3,84.9,25.0
2025-01-04,Data Center B,Server,SRV8,119.89,78.1,34.4,21.6
2025-01-04,Data Center B,Server,SRV9,111.69,75.4,82.0,23.5
2025-01-04,Data Center B,Server,SRV10,99.27,74.0,16.0,21.8
2025-01-04,Data Center B,Server,SRV11,96.46,71.5,32.8,18.9
2025-01-04,Data Center B,Server,SRV12,99.62,69.0,29.8,20.9
2025-01-04,Data Center B,Server,SRV13,100.93,72.1,67.3,22.9
2025-01-04,Data Center B,Server,SRV14,112.39,74.8,35.7,21.5
2025-01-04,Data Center B,Server,SRV15,128.76,76.4,59.4,20.5
2025-01-04,Data Center B,Server,SRV16,107.34,74.5,17.0,18.7
2025-01-04,Data Center B,Storage,ST1,44.78,78.0,14.8,20.4
2025-01-04,Data Center B,Storage,ST2,40.7,89.2,76.0,26.4
2025-01-04,Data Center B,Storage,ST3,58.57,84.0,81.4,20.4
2025-01-04,Data Center B,Storage,ST4,57.77,79.7,51.1,29.1
2025-01-04,Data Center B,Storage,ST5,58.47,85.2,44.6,22.4
2025-01-04,Data Center B,Storage,ST6,44.05,78.8,90.9,23.1
2025-01-04,Data Center B,Cooling,C1,166.89,58.7,51.6,20.3
2025-01-04,Data Center B,Cooling,C2,176.49,72.4,22.0,20.5
2025-01-04,Data Center B,Cooling,C3,129.47,66.5,28.6,25.3
2025-01-04,Data Center B,Cooling,C4,150.21,59.5,41.8,24.7
2025-01-04,Edge Location C,Router,R1,50.75,84.0,57.3,25.2
2025-01-04,Edge Location C,Router,R2,59.02,72.5,28.5,26.0
2025-01-04,Edge Location C,Router,R3,52.17,80.7,10.1,24.9
2025-01-04,Edge Location C,Router,R4,58.25,74.8,49.0,25.4
2025-01-04,Edge Location C,Router,R5,49.24,76.7,88.3,22.0
2025-01-04,Edge Location C,Router,R6,49.09,66.8,74.6,17.6
2025-01-04,Edge Location C,Router,R7,54.78,71.9,60.7,27.5
2025-01-04,Edge Location C,Router,R8,52.13,78.7,62.3,17.6
2025-01-04,Edge Location C,Switch,S1,29.29,86.4,14.3,24.2
2025-01-04,Edge Location C,Switch,S2,26.95,80.6,12.1,24.9
2025-01-04,Edge Location C,Switch,S3,22.39,80.5,71.6,24.7
2025-01-04,Edge Location C,Switch,S4,25.28,79.9,78.1,20.6
2025-01-04,Edge Location C,Switch,S5,35.46,78.9,75.7,26.3
2025-01-04,Edge Location C,Switch,S6,24.3,81.1,15.6,26.0
2025-01-04,Edge Location C,Switch,S7,35.91,82.7,39.3,25.5
2025-01-04,Edge Location C,Switch,S8,30.05,89.9,37.0,27.0
2025-01-04,Edge Location C,Switch,S9,30.65,84.7,33.9,27.0
2025-01-04,Edge Location C,Switch,S10,33.74,79.0,47.6,23.3
2025-01-04,Edge Location C,Server,SRV1,68.28,68.7,89.5,22.6
2025-01-04,Edge Location C,Server,SRV2,64.37,76.6,22.8,20.6
2025-01-04,Edge Location C,Server,SRV3,77.21,77.4,31.0,30.2
2025-01-04,Edge Location C,Server,SRV4,73.51,77.3,86.9,28.6
2025-01-04,Edge Location C,Server,SRV5,84.47,78.5,10.6,25.9
2025-01-04,Edge Location C,Server,SRV6,64.81,79.7,86.1,23.3
2025-01-04,Edge Location C,Server,SRV7,74.7,78.0,33.1,22.5
2025-01-04,Edge Location C,Server,SRV8,72.1,81.1,20.2,23.2
2025-01-04,Edge Location C,Server,SRV9,80.53,83.6,51.9,26.3
2025-01-04,Edge Location C,Server,SRV10,58.88,79.6,39.2,24.3
2025-01-04,Edge Location C,Server,SRV11,87.81,81.3,79.8,29.7
2025-01-04,Edge Location C,Server,SRV12,87.32,66.7,10.9,21.1
2025-01-04,Edge Location C,Server,SRV13,83.31,77.5,59.0,20.9
2025-01-04,Edge Location C,Server,SRV14,76.72,82.6,12.8,25.8
2025-01-04,Edge Location C,Server,SRV15,82.8,85.4,24.7,18.8
2025-01-04,Edge Location C,Server,SRV16,84.66,65.5,14.3,21.4
2025-01-04,Edge Location C,Storage,ST1,46.3,78.5,29.3,19.8
2025-01-04,Edge Location C,Storage,ST2,49.87,85.4,79.8,22.6
2025-01-04,Edge Location C,Storage,ST3,30.67,78.4,78.5,20.8
2025-01-04,Edge Location C,Storage,ST4,41.08,72.4,81.5,15.5
2025-01-04,Edge Location C,Storage,ST5,41.63,73.5,80.0,21.6
2025-01-04,Edge Location C,Storage,ST6,30.18,81.0,55.2,25.3
2025-01-04,Edge Location C,Cooling,C1,116.32,62.4,23.7,24.5
2025-01-04,Edge Location C,Cooling,C2,117.72,63.3,45.5,24.5
2025-01-04,Edge Location C,Cooling,C3,121.46,60.5,66.3,23.4
2025-01-04,Edge Location C,Cooling,C4,105.74,70.8,79.2,23.0
2025-01-04,Edge Location D,Router,R1,36.95,84.9,19.0,20.8
2025-01-04,Edge Location D,Router,R2,35.32,75.2,43.6,24.6
2025-01-04,Edge Location D,Router,R3,45.53,76.3,13.6,20.4
2025-01-04,Edge Location D,Router,R4,46.14,70.4,52.7,25.0
2025-01-04,Edge Location D,Router,R5,50.81,76.7,87.9,28.1
2025-01-04,Edge Location D,Router,R6,58.6,79.0,67.6,28.9
2025-01-04,Edge Location D,Router,R7,60.03,75.5,22.4,24.5
2025-01-04,Edge Location D,Router,R8,57.34,68.2,87.8,20.6
2025-01-04,Edge Location D,Switch,S1,28.06,79.6,53.7,26.0
2025-01-04,Edge Location D,Switch,S2,18.78,81.5,71.9,25.3
2025-01-04,Edge Location D,Switch,S3,30.56,76.1,90.5,28.0
2025-01-04,Edge Location D,Switch,S4,23.73,90.2,68.5,27.2
2025-01-04,Edge Location D,Switch,S5,27.25,76.2,36.1,17.3
2025-01-04,Edge Location D,Switch,S6,30.38,80.5,74.4,20.4
2025-01-04,Edge Location D,Switch,S7,48.26,80.9,61.2,22.5
2025-01-04,Edge Location D,Switch,S8,23.2,80.1,83.8,22.5
2025-01-04,Edge Location D,Switch,S9,25.01,85.7,13.3,18.3
2025-01-04,Edge Location D,Switch,S10,30.6,81.1,76.9,24.1
2025-01-04,Edge Location D,Server,SRV1,67.21,74.8,43.8,24.1
2025-01-04,Edge Location D,Server,SRV2,72.65,69.9,86.9,26.8
2025-01-04,Edge Location D,Server,SRV3,76.78,64.4,46.2,25.3
2025-01-04,Edge Location D,Server,SRV4,72.93,78.2,89.1,22.4
2025-01-04,Edge Location D,Server,SRV5,66.99,70.5,84.0,15.3
2025-01-04,Edge Location D,Server,SRV6,64.29,78.4,23.7,16.9
2025-01-04,Edge Location D,Server,SRV7,81.7,76.6,23.1,22.6
2025-01-04,Edge Location D,Server,SRV8,61.03,83.5,14.8,21.4
2025-01-04,Edge Location D,Server,SRV9,67.14,72.9,26.4,20.0
2025-01-04,Edge Location D,Server,SRV10,76.05,73.4,29.5,25.8
2025-01-04,Edge Location D,Server,SRV11,53.14,72.5,80.2,26.9
2025-01-04,Edge Location D,Server,SRV12,73.46,77.4,40.6,21.9
2025-01-04,Edge Location D,Server,SRV13,55.9,79.5,94.4,26.7
2025-01-04,Edge Location D,Server,SRV14,86.82,73.6,62.6,18.5
2025-01-04,Edge Location D,Server,SRV15,52.44,65.6,58.0,22.9
2025-01-04,Edge Location D,Server,SRV16,72.59,79.6,57.3,25.6
2025-01-04,Edge Location D,Storage,ST1,34.06,76.6,31.5,26.7
2025-01-04,Edge Location D,Storage,ST2,42.43,84.5,61.3,29.1
2025-01-04,Edge Location D,Storage,ST3,44.12,88.9,33.5,21.8
2025-01-04,Edge Location D,Storage,ST4,44.04,83.1,73.5,20.1
2025-01-04,Edge Location D,Storage,ST5,41.43,75.1,13.8,21.5
2025-01-04,Edge Location D,Storage,ST6,47.19,79.0,49.6,25.6
2025-01-04,Edge Location D,Cooling,C1,85.77,74.6,24.8,27.0
2025-01-04,Edge Location D,Cooling,C2,82.95,73.1,52.5,29.9
2025-01-04,Edge Location D,Cooling,C3,76.61,70.3,44.6,25.3
2025-01-04,Edge Location D,Cooling,C4,90.95,74.5,86.5,24.7
2025-01-05,Data Center A,Router,R1,90.95,83.3,90.4,21.4
2025-01-05,Data Center A,Router,R2,74.14,84.1,11.4,29.2
2025-01-05,Data Center A,Router,R3,71.74,83.9,57.3,21.4
2025-01-05,Data Center A,Router,R4,78.3,74.2,44.2,24.9
2025-01-05,Data Center A,Router,R5,93.98,81.6,10.0,21.3
2025-01-05,Data Center A,Router,R6,99.88,78.1,82.3,23.1
2025-01-05,Data Center A,Router,R7,83.99,80.8,17.2,17.5
2025-01-05,Data Center A,Router,R8,93.92,71.1,18.1,22.2
2025-01-05,Data Center A,Switch,S1,39.81,80.6,93.9,28.3
2025-01-05,Data Center A,Switch,S2,27.54,79.2,36.0,27.0
2025-01-05,Data Center A,Switch,S3,54.99,77.3,36.8,25.0
2025-01-05,Data Center A,Switch,S4,37.76,90.7,69.6,26.1
2025-01-05,Data Center A,Switch,S5,47.45,83.8,72.1,20.5
2025-01-05,Data Center A,Switch,S6,46.91,79.7,62.5,18.8
2025-01-05,Data Center A,Switch,S7,41.56,84.1,91.9,23.8
2025-01-05,Data Center A,Switch,S8,37.47,77.7,14.8,24.3
2025-01-05,Data Center A,Switch,S9,45.24,77.5,29.9,27.3
2025-01-05,Data Center A,Switch,S10,47.07,91.9,31.4,23.9
2025-01-05,Data Center A,Server,SRV1,133.24,67.3,78.8,28.8
2025-01-05,Data Center A,Server,SRV2,127.27,72.4,26.1,30.5
2025-01-05,Data Center A,Server,SRV3,126.02,84.0,87.5,20.9
2025-01-05,Data Center A,Server,SRV4,138.8,82.1,48.6,22.3
2025-01-05,Data Center A,Server,SRV5,129.11,74.3,20.2,25.3
2025-01-05,Data Center A,Server,SRV6,118.54,74.1,53.0,22.5
2025-01-05,Data Center A,Server,SRV7,125.23,70.1,48.4,20.5
2025-01-05,Data Center A,Server,SRV8,87.52,73.9,42.9,26.9
2025-01-05,Data Center A,Server,SRV9,104.72,84.8,15.2,25.2
2025-01-05,Data Center A,Server,SRV10,119.48,87.2,59.4,22.4
2025-01-05,Data Center A,Server,SRV11,87.6,69.9,43.3,25.5
2025-01-05,Data Center A,Server,SRV12,104.38,75.4,60.6,22.0
2025-01-05,Data Center A,Server,SRV13,120.92,80.1,78.3,21.6
2025-01-05,Data Center A,Server,SRV14,118.55,74.0,35.2,26.4
2025-01-05,Data Center A,Server,SRV15,115.88,74.6,60.6,25.5
2025-01-05,Data Center A,Server,SRV16,143.35,74.8,63.6,21.5
2025-01-05,Data Center A,Storage,ST1,73.39,82.8,90.0,25.3
2025-01-05,Data Center A,Storage,ST2,42.39,80.9,50.9,25.4
2025-01-05,Data Center A,Storage,ST3,61.44,78.0,64.7,22.3
2025-01-05,Data Center A,Storage,ST4,66.85,78.8,28.4,26.4
2025-01-05,Data Center A,Storage,ST5,62.13,79.6,80.2,18.7
2025-01-05,Data Center A,Storage,ST6,79.26,86.3,63.7,24.6
2025-01-05,Data Center A,Cooling,C1,188.07,71.7,91.4,30.8
2025-01-05,Data Center A,Cooling,C2,199.21,70.5,25.7,29.8
2025-01-05,Data Center A,Cooling,C3,179.61,61.9,54.5,26.1
2025-01-05,Data Center A,Cooling,C4,145.69,58.9,25.7,23.4
2025-01-05,Data Center B,Router,R1,70.63,71.7,43.8,15.2
2025-01-05,Data Center B,Router,R2,99.52,77.0,53.0,24.6
2025-01-05,Data Center B,Router,R3,95.44,87.5,57.4,24.5
2025-01-05,Data Center B,Router,R4,60.83,75.6,16.6,26.5
2025-01-05,Data Center B,Router,R5,75.04,77.6,54.1,21.8
2025-01-05,Data Center B,Router,R6,61.43,79.6,22.1,24.4
2025-01-05,Data Center B,Router,R7,87.25,67.5,10.4,27.5
2025-01-05,Data Center B,Router,R8,91.91,64.8,12.0,23.0
